Datetime,AAPL,ABNB,MSFT,SNAP,UBER
2021-02-18 11:23:36-05:00,128.88999938964844,197.5800018310547,242.25,62.220001220703125,59.11000061035156
2021-02-18 11:23:38-05:00,128.889892578125,197.5800018310547,242.24989318847656,62.220001220703125,59.09000015258789
2021-02-18 11:23:40-05:00,128.88009643554688,197.5800018310547,242.24989318847656,62.25,59.06999969482422
2021-02-18 11:23:42-05:00,128.8249969482422,197.66000366210938,242.1699981689453,62.279998779296875,59.060001373291016
2021-02-18 11:23:45-05:00,128.85000610351562,197.66000366210938,242.2100067138672,62.279998779296875,59.060001373291016
2021-02-18 11:23:46-05:00,128.85000610351562,197.66000366210938,242.2100067138672,62.279998779296875,59.04999923706055
2021-02-18 11:23:47-05:00,128.85000610351562,197.66000366210938,242.2100067138672,62.279998779296875,59.06999969482422
2021-02-18 11:23:48-05:00,128.83999633789062,197.66000366210938,242.2100067138672,62.279998779296875,59.06999969482422
2021-02-18 11:23:49-05:00,128.8300018310547,197.66000366210938,242.2100067138672,62.279998779296875,59.08000183105469
2021-02-18 11:23:51-05:00,128.83639526367188,197.66000366210938,242.2100067138672,62.279998779296875,59.08000183105469
2021-02-18 11:23:52-05:00,128.8699951171875,197.66000366210938,242.22000122070312,62.279998779296875,59.08000183105469
2021-02-18 11:23:54-05:00,128.8699951171875,197.66000366210938,242.25,62.279998779296875,59.08000183105469
2021-02-18 11:23:56-05:00,128.87899780273438,197.66000366210938,242.2899932861328,62.279998779296875,59.08000183105469
2021-02-18 11:23:58-05:00,128.8784942626953,197.66000366210938,242.2899932861328,62.279998779296875,59.08000183105469
2021-02-18 11:23:59-05:00,128.8739013671875,197.66000366210938,242.24000549316406,62.279998779296875,59.11000061035156
2021-02-18 11:24:00-05:00,128.8739013671875,197.76499938964844,242.24000549316406,62.279998779296875,59.11000061035156
2021-02-18 11:24:01-05:00,128.8739013671875,197.76499938964844,242.24000549316406,62.279998779296875,59.09000015258789
2021-02-18 11:24:03-05:00,128.88999938964844,197.76499938964844,242.2261962890625,62.279998779296875,59.09000015258789
2021-02-18 11:24:04-05:00,128.9001007080078,197.76499938964844,242.2261962890625,62.279998779296875,59.09000015258789
2021-02-18 11:24:05-05:00,128.94000244140625,197.76499938964844,242.3300018310547,62.279998779296875,59.130001068115234
2021-02-18 11:24:14-05:00,128.9199981689453,197.7899932861328,242.2899932861328,62.279998779296875,59.11000061035156
2021-02-18 11:24:20-05:00,128.9149932861328,197.6999969482422,242.26499938964844,62.279998779296875,59.130001068115234
2021-02-18 11:24:22-05:00,128.90499877929688,197.6999969482422,242.26499938964844,62.2599983215332,59.130001068115234
2021-02-18 11:24:25-05:00,128.88819885253906,197.60000610351562,242.25,62.209999084472656,59.130001068115234
2021-02-18 11:24:27-05:00,128.8699951171875,197.60000610351562,242.2100067138672,62.209999084472656,59.11000061035156
2021-02-18 11:24:29-05:00,128.85009765625,197.60000610351562,242.19000244140625,62.209999084472656,59.11000061035156
2021-02-18 11:37:13-05:00,128.54969787597656,197.7899932861328,241.86000061035156,62.380001068115234,58.810001373291016
2021-02-18 11:37:18-05:00,128.57000732421875,197.8800048828125,241.9199981689453,62.38999938964844,58.810001373291016
2021-02-18 11:37:28-05:00,128.60499572753906,198.0050048828125,241.9199981689453,62.38999938964844,58.810001373291016
2021-02-18 11:37:30-05:00,128.5800018310547,198.0050048828125,241.92999267578125,62.38999938964844,58.81999969482422
2021-02-18 11:37:32-05:00,128.58999633789062,197.8000030517578,241.92999267578125,62.38999938964844,58.83000183105469
2021-02-18 11:37:34-05:00,128.58990478515625,197.8000030517578,241.92999267578125,62.38999938964844,58.83000183105469
2021-02-18 11:37:36-05:00,128.5800018310547,197.8000030517578,241.92999267578125,62.38999938964844,58.810001373291016
2021-02-18 11:37:38-05:00,128.5792999267578,198.0,241.92999267578125,62.38999938964844,58.78499984741211
